tensor(0.0069, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4400e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0629e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4184e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3308e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6356e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4809e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.4549e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5011e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.7378e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.1134e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5446e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.7643e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5148e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.5979e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7510e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.1052e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5411e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7660e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9235e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.6884e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.5960e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.9161e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4395e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0908e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.6885e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8439e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4349e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4380e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1208e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.9092e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.0777e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.3395e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4601e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7728e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4189e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6931e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1030e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0547e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3383e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0501e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0625e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6683e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.6740e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.7499e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.1026e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.7487e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0141e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.1109e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2780e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5563e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2490e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6330e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.9034e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0223e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.1064e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4357e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4337e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.7398e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5442e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.5975e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.2095e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5644e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0016, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0494e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0472e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0888e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6405e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0767e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4402e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4327e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3467e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4304e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.3589e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4480e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8863e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0456e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4546e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7517e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8418e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.2122e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9260e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4656e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4970e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0387e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.9304e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4505e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.7377e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5318e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3318e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.1160e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.8854e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0178e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6379e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.9183e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.3331e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7373e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0479e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6848e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4351e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0651e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6859e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3892e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5685e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3314e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3447e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4174e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4806e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6350e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.7568e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0180e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1844e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5508e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8438e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4541e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.8730e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0656e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0163e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0011, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0823e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4108e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4346e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7687e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.6073e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0478e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3363e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.6700e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0878e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.2153e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.6599e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.7357e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.2799e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0919e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.0574e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3350e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.6608e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5583e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.3667e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5434e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.6636e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.6298e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1042e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4386e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.9743e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1827e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4905e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5212e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0449e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.7580e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5175e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7670e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1014e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.4566e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.8733e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4390e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8837e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.6032e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.8631e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1699e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.2769e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.7582e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0557e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5443e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1700e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4431e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5700e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6335e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9293e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4474e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0016, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8868e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3382e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9547e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0011, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5519e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.4038e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8538e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8831e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.3561e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4397e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4382e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7656e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7481e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4377e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.2065e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4662e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0174e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
